tanggal;lintang;bujur;paddy
6/11/2024;-7.426112;109.413558;1
2024-10-20;-7.25216491711973;112.49751874045384;0
6/11/2024;-7.434981;109.352745;1
6/27/2024;-6.872372;109.391541;1
3/18/2024;-6.260277;107.462621;1
6/15/2024;-7.160319;110.404631;1
6/13/2024;-6.810438;110.964534;1
6/24/2024;-7.781191;109.948466;1
6/27/2024;-6.87401;109.382351;1
2024-03-20;-8.70936853022699;113.2368856512579;0
6/27/2024;-6.896403;109.407363;1
6/12/2024;-7.59538;109.448654;1
6/12/2024;-7.594888;109.450543;1
6/13/2024;-6.810551;110.964316;1
4/29/2024;-6.385683;108.273435;1
3/18/2024;-6.261049;107.463998;1
4/28/2024;-6.363231;107.608414;1
4/27/2024;-6.233782;107.466431;1
3/18/2024;-6.331905;107.401952;1
6/27/2024;-7.444706;109.411086;1
4/29/2024;-6.480151;108.080426;1
3/19/2024;-6.481678;108.077114;1
4/27/2024;-6.214915;107.342157;1
4/28/2024;-6.335959;107.600392;1
6/11/2024;-7.426817;109.295148;1
4/28/2024;-6.378184;107.831774;1
3/16/2024;-6.212229;107.343092;1
6/12/2024;-7.724688;109.522934;1
6/13/2024;-6.812231;110.806596;1
6/12/2024;-7.726081;109.523342;1
6/11/2024;-6.958451;110.194491;1
4/28/2024;-6.354935;107.640438;1
6/10/2024;-6.929261;109.688078;1
3/16/2024;-6.148874;107.338845;1
6/11/2024;-6.95892;110.194393;1
6/13/2024;-6.813427;110.808073;1
6/11/2024;-7.426657;109.413449;1
6/12/2024;-7.03546;110.538278;1
6/10/2024;-6.980901;109.053546;1
6/10/2024;-6.928227;109.687041;1
6/11/2024;-7.435493;109.35211;1
6/13/2024;-6.812855;110.807718;1
4/27/2024;-6.292802;107.360483;1
3/19/2024;-6.481391;108.07696;1
6/25/2024;-7.793711;110.247061;1
2024-04-15;-6.614364793709924;110.84101668715208;0
3/16/2024;-6.148164;107.336562;1
6/10/2024;-6.928672;109.687041;1
6/11/2024;-6.959706;110.193707;1
6/28/2024;-6.995433;109.053597;1
6/11/2024;-7.425957;109.411588;1
6/12/2024;-7.750198;109.672892;1
3/16/2024;-6.14898;107.340602;1
6/13/2024;-6.814013;110.808253;1
6/27/2024;-6.894397;109.429463;1
2024-06-15;-6.3492383606652245;106.70540217357257;0
6/10/2024;-6.921035;109.682464;1
6/24/2024;-6.653863;110.663988;1
6/27/2024;-6.87095;109.39123;1
6/11/2024;-7.426176;109.295709;1
6/26/2024;-6.900689;109.755501;1
4/29/2024;-6.480865;108.079071;1
6/25/2024;-7.793556;110.247194;1
6/10/2024;-6.929474;109.687228;1
4/29/2024;-6.481837;108.079369;1
2024-03-20;-7.519595674193878;111.95084238202332;0
6/11/2024;-6.959872;110.194066;1
4/27/2024;-6.213964;107.34246;1
2024-12-10;-6.664714661420099;107.93540152022244;0
6/12/2024;-6.861319;110.792352;1
6/13/2024;-6.868131;110.871094;1
6/15/2024;-7.159679;110.40365;1
4/29/2024;-6.404272;108.324768;1
3/20/2024;-6.436907;107.88525;1
6/27/2024;-6.870821;109.390729;1
2024-09-15;-6.464883044764588;107.84808522558586;0
4/29/2024;-6.40227;108.323918;1
6/12/2024;-7.715103;109.48878;1
6/28/2024;-6.995045;109.05236;1
4/27/2024;-6.29494;107.359811;1
6/12/2024;-7.637936;109.558622;1
4/29/2024;-6.384583;108.276655;1
6/11/2024;-7.426185;109.295214;1
6/27/2024;-6.870516;109.390069;1
6/13/2024;-6.860038;110.867081;1
6/11/2024;-7.650572;109.209139;1
6/11/2024;-7.504233;109.37423;1
6/15/2024;-7.158886;110.404438;1
6/11/2024;-6.938033;110.218359;1
6/10/2024;-6.928728;109.68823;1
4/29/2024;-6.404401;108.325355;1
6/26/2024;-6.909023;109.74918;1
3/19/2024;-6.403648;108.323178;1
4/28/2024;-6.366888;107.793639;1
6/11/2024;-7.426503;109.411487;1
3/19/2024;-6.454765;108.072862;1
3/16/2024;-6.14825;107.337901;1
6/10/2024;-6.958596;109.59775;1
2024-12-10;-7.825989563528821;114.1713581233199;0
6/11/2024;-7.435956;109.3522;1
3/16/2024;-6.21162;107.343374;1
6/10/2024;-6.959124;109.59752;1
6/10/2024;-6.920731;109.682538;1
2024-05-20;-5.716310995427611;107.07350717791284;0
4/27/2024;-6.233875;107.465875;1
3/19/2024;-6.328246;108.301862;1
6/27/2024;-7.388575;109.674199;1
6/27/2024;-6.874987;109.382478;1
6/11/2024;-6.960208;110.194557;1
6/12/2024;-7.048056;110.53391;1
3/16/2024;-6.147774;107.340185;1
6/12/2024;-6.860415;110.792805;1
4/27/2024;-6.292872;107.362143;1
6/27/2024;-7.387926;109.674488;1
3/19/2024;-6.482302;108.075286;1
2024-12-10;-6.772932901099993;106.83279954275568;0
6/24/2024;-7.846287;110.31543;1
6/12/2024;-6.851824;110.798691;1
3/19/2024;-6.482246;108.07498;1
6/25/2024;-7.793236;110.247434;1
4/29/2024;-6.401497;108.323896;1
6/24/2024;-6.653576;110.662365;1
4/27/2024;-6.19388;107.495143;1
6/11/2024;-6.974951;110.17024;1
6/27/2024;-6.895648;109.429655;1
4/27/2024;-6.19343;107.49469;1
6/10/2024;-6.929065;109.688506;1
3/18/2024;-6.333421;107.400681;1
4/28/2024;-6.337759;107.600392;1
6/11/2024;-6.974637;110.172345;1
2024-12-10;-6.841623928840949;112.71379467882473;0
4/28/2024;-6.362515;107.60918;1
2024-08-15;-7.123445706929394;110.3236415175402;0
3/16/2024;-6.14779;107.336916;1
6/10/2024;-6.929781;109.687049;1
6/27/2024;-6.897707;109.40689;1
3/16/2024;-6.211582;107.34314;1
6/27/2024;-6.875035;109.381045;1
6/27/2024;-6.896092;109.406315;1
6/12/2024;-6.851371;110.798239;1
6/12/2024;-7.638783;109.558141;1
6/10/2024;-6.928514;109.68696;1
4/27/2024;-6.259109;107.462033;1
6/11/2024;-6.974336;110.170899;1
6/10/2024;-6.929;109.686539;1
4/28/2024;-6.359544;107.609244;1
6/13/2024;-6.859084;110.867024;1
4/29/2024;-6.453248;108.076315;1
6/28/2024;-6.969903;109.093416;1
3/18/2024;-6.33214;107.40276;1
6/13/2024;-6.810443;110.964403;1
2024-06-15;-7.27612077666842;115.24156185676122;0
6/12/2024;-7.595081;109.448642;1
3/16/2024;-6.211655;107.343608;1
6/15/2024;-7.158749;110.404238;1
4/28/2024;-6.360073;107.607495;1
6/13/2024;-6.810117;110.96387;1
6/15/2024;-7.160712;110.404527;1
6/24/2024;-7.741421;109.928133;1
6/10/2024;-6.928738;109.688003;1
4/26/2024;-6.149789;107.349515;1
6/27/2024;-6.87391;109.380833;1
3/17/2024;-6.166972;107.346028;1
6/27/2024;-6.870422;109.3915;1
6/24/2024;-7.742027;109.927787;1
6/10/2024;-6.958941;109.598047;1
2024-11-15;-6.374720955436287;107.9181166100412;0
3/19/2024;-6.403717;108.323639;1
4/27/2024;-6.213861;107.342306;1
4/29/2024;-6.479879;108.079186;1
6/27/2024;-6.89482;109.42852;1
6/27/2024;-6.896773;109.4066;1
3/19/2024;-6.403518;108.323202;1
2024-07-20;-7.843397154538156;108.8264369534851;0
6/24/2024;-6.654034;110.663455;1
6/11/2024;-7.435403;109.35259;1
6/13/2024;-6.810181;110.96404;1
6/13/2024;-6.860441;110.868381;1
6/10/2024;-6.929444;109.687839;1
6/11/2024;-7.427049;109.295111;1
6/11/2024;-7.65055;109.208335;1
3/18/2024;-6.294923;107.359262;1
6/24/2024;-7.847107;110.31537;1
6/12/2024;-7.047508;110.533932;1
6/11/2024;-7.426285;109.411867;1
6/28/2024;-6.971439;109.094072;1
2024-06-15;-6.309217644853962;106.86094263846672;0
6/11/2024;-6.95928;110.194384;1
6/24/2024;-7.781932;109.948671;1
2024-05-20;-7.881987175667032;109.7217616410438;0
3/19/2024;-6.382189;108.271442;1
6/13/2024;-6.866774;110.870642;1
6/27/2024;-7.387982;109.674754;1
3/18/2024;-6.261441;107.462212;1
6/27/2024;-6.872553;109.391282;1
4/29/2024;-6.453892;108.071335;1
6/28/2024;-6.993647;109.05371;1
6/11/2024;-7.436015;109.352596;1
2024-07-20;-6.228599922161355;107.19105698365816;0
2024-06-15;-7.067357937373734;114.69301918751142;0
6/24/2024;-6.763481;110.765347;1
3/19/2024;-6.404418;108.324016;1
6/27/2024;-6.874588;109.38095;1
3/20/2024;-6.435988;107.884896;1
4/29/2024;-6.384562;108.276155;1
6/11/2024;-6.904675;110.186176;1
6/13/2024;-6.868131;110.870642;1
6/24/2024;-6.763709;110.765164;1
6/27/2024;-6.870734;109.390231;1
6/24/2024;-7.846271;110.315924;1
6/25/2024;-7.792474;110.247181;1
6/13/2024;-6.861552;110.8572;1
6/24/2024;-7.780875;109.948489;1
6/26/2024;-6.906321;109.772698;1
6/11/2024;-6.959948;110.193653;1
3/19/2024;-6.40236;108.32419;1
3/19/2024;-6.404876;108.323116;1
4/29/2024;-6.481818;108.080161;1
3/16/2024;-6.148209;107.340122;1
6/13/2024;-6.810121;110.963414;1
6/10/2024;-6.959235;109.595879;1
4/28/2024;-6.36368;107.608868;1
4/28/2024;-6.36192;107.608094;1
6/13/2024;-6.810228;110.964374;1
6/10/2024;-6.959725;109.59557;1
4/29/2024;-6.384673;108.273707;1
6/11/2024;-7.425665;109.294768;1
6/11/2024;-6.974827;110.169949;1
4/27/2024;-6.233172;107.465931;1
6/11/2024;-7.426703;109.413771;1
2024-09-15;-6.206722360781946;106.67774758128876;0
6/27/2024;-6.871272;109.390597;1
6/15/2024;-7.158982;110.40452;1
6/27/2024;-6.874914;109.382348;1
6/11/2024;-6.974557;110.170764;1
6/27/2024;-7.3886;109.674442;1
6/11/2024;-6.958839;110.194685;1
6/28/2024;-6.97058;109.094257;1
6/11/2024;-6.974411;110.170869;1
2024-02-10;-7.928810454688406;111.26986558086712;0
6/10/2024;-6.96008;109.595329;1
6/27/2024;-6.895835;109.429155;1
6/12/2024;-6.861319;110.791899;1
4/27/2024;-6.292695;107.361585;1
6/11/2024;-7.426078;109.411796;1
6/13/2024;-6.81206;110.806699;1
4/29/2024;-6.403912;108.325291;1
6/27/2024;-7.388178;109.674699;1
6/12/2024;-6.851823;110.797786;1
6/24/2024;-6.763721;110.765893;1
3/19/2024;-6.401152;108.323446;1
3/16/2024;-6.150234;107.348187;1
6/24/2024;-6.714565;110.70678;1
6/26/2024;-6.91082;109.74465;1
6/27/2024;-6.895762;109.429477;1
2024-04-15;-6.675620098262359;110.96395761234466;0
6/25/2024;-7.792944;110.247002;1
6/27/2024;-6.874781;109.383086;1
6/11/2024;-6.97468;110.170105;1
3/18/2024;-6.260421;107.464424;1
4/28/2024;-6.360063;107.609302;1
6/12/2024;-7.750404;109.673531;1
4/29/2024;-6.385322;108.272249;1
6/10/2024;-6.961135;109.596677;1
3/19/2024;-6.482362;108.076859;1
6/11/2024;-7.504664;109.375335;1
6/11/2024;-6.975071;110.171564;1
6/27/2024;-6.874005;109.380994;1
6/15/2024;-7.16002;110.404056;1
6/28/2024;-6.994493;109.05259;1
6/24/2024;-7.742224;109.928236;1
6/15/2024;-7.161294;110.403259;1
4/27/2024;-6.193055;107.495453;1
6/15/2024;-7.161125;110.403469;1
6/27/2024;-6.894995;109.428839;1
6/27/2024;-6.895214;109.429444;1
6/12/2024;-7.595651;109.449982;1
6/12/2024;-7.715381;109.487579;1
6/10/2024;-6.921577;109.682473;1
6/11/2024;-6.905008;110.185821;1
6/25/2024;-7.792679;110.24702;1
6/15/2024;-7.159389;110.40376;1
4/27/2024;-6.215247;107.34309;1
6/13/2024;-6.810203;110.964336;1
4/28/2024;-6.35541;107.640372;1
4/29/2024;-6.326719;108.306667;1
6/24/2024;-7.780595;109.949286;1
6/12/2024;-6.850919;110.798692;1
6/13/2024;-6.813613;110.806632;1
6/15/2024;-7.160108;110.403954;1
4/27/2024;-6.216376;107.343226;1
3/19/2024;-6.405309;108.322774;1
6/15/2024;-7.124068;110.400268;1
6/24/2024;-6.652872;110.663035;1
6/26/2024;-6.900354;109.754394;1
4/27/2024;-6.233166;107.466335;1
6/24/2024;-7.740941;109.927213;1
6/24/2024;-6.652979;110.664105;1
6/11/2024;-7.425722;109.295258;1
6/11/2024;-6.90612;110.18483;1
6/10/2024;-6.959706;109.59541;1
6/28/2024;-6.994953;109.052569;1
6/28/2024;-6.99523;109.05253;1
6/10/2024;-6.959923;109.594459;1
3/19/2024;-6.405318;108.324473;1
3/20/2024;-6.363112;107.631582;1
3/19/2024;-6.482754;108.075289;1
4/27/2024;-6.212371;107.34333;1
6/12/2024;-7.724329;109.523929;1
6/13/2024;-6.812219;110.806059;1
4/27/2024;-6.194332;107.495145;1
6/10/2024;-6.981095;109.053792;1
6/26/2024;-6.906742;109.772533;1
3/19/2024;-6.327054;108.304642;1
6/10/2024;-6.92065;109.682882;1
3/18/2024;-6.261096;107.464192;1
6/27/2024;-6.895765;109.406336;1
6/10/2024;-6.921009;109.684198;1
3/19/2024;-6.328793;108.303361;1
6/12/2024;-7.594794;109.449607;1
6/12/2024;-7.716273;109.489262;1
3/19/2024;-6.481706;108.077007;1
6/12/2024;-7.048136;110.535962;1
6/11/2024;-7.649692;109.209155;1
6/11/2024;-6.959921;110.19401;1
6/10/2024;-6.929017;109.688848;1
4/26/2024;-6.149623;107.348299;1
6/13/2024;-6.810321;110.963404;1
3/19/2024;-6.404864;108.324922;1
6/11/2024;-7.504089;109.375537;1
6/13/2024;-6.810204;110.963566;1
4/28/2024;-6.355903;107.640616;1
6/12/2024;-7.594834;109.450396;1
3/18/2024;-6.261959;107.462648;1
6/24/2024;-7.781044;109.950042;1
6/11/2024;-7.65026;109.209128;1
2024-07-20;-7.468322059657633;107.54415652758762;0
6/15/2024;-7.159984;110.403979;1
6/10/2024;-6.980669;109.053379;1
4/29/2024;-6.402351;108.324614;1
6/24/2024;-7.847077;110.315559;1
6/10/2024;-6.982182;109.052552;1
6/26/2024;-6.906451;109.771929;1
6/26/2024;-6.900449;109.755989;1
6/15/2024;-7.434056;110.613028;1
4/28/2024;-6.337524;107.598801;1
6/27/2024;-6.875131;109.381297;1
4/28/2024;-6.378165;107.831383;1
6/10/2024;-6.929446;109.68708;1
6/12/2024;-7.59481;109.448311;1
4/27/2024;-6.192591;107.495484;1
6/24/2024;-6.686636;110.676561;1
6/10/2024;-6.929296;109.687057;1
4/27/2024;-6.294463;107.359195;1
6/11/2024;-6.974571;110.17191;1
4/29/2024;-6.480073;108.079808;1
6/11/2024;-6.958631;110.19484;1
6/10/2024;-6.929006;109.687694;1
3/19/2024;-6.402135;108.323166;1
3/19/2024;-6.454316;108.072408;1
6/10/2024;-6.929501;109.686847;1
6/13/2024;-6.813704;110.808291;1
6/12/2024;-7.749811;109.672865;1
6/24/2024;-7.782177;109.948594;1
6/24/2024;-6.653796;110.663091;1
6/24/2024;-6.715187;110.707417;1
6/13/2024;-6.811012;110.909911;1
6/26/2024;-6.905011;109.771362;1
6/27/2024;-6.897005;109.428651;1
6/27/2024;-6.871117;109.390255;1
6/25/2024;-7.352639;110.530083;1
6/28/2024;-6.970142;109.094265;1
6/26/2024;-6.90902;109.747822;1
4/29/2024;-6.384743;108.27183;1
6/26/2024;-6.900619;109.754014;1
4/29/2024;-6.453;108.074045;1
6/26/2024;-6.906272;109.771727;1
6/11/2024;-6.97499;110.170496;1
3/19/2024;-6.328686;108.30367;1
6/15/2024;-7.16056;110.404105;1
4/28/2024;-6.36387;107.608832;1
4/27/2024;-6.295004;107.358204;1
6/27/2024;-6.896414;109.430258;1
6/28/2024;-6.995581;109.052408;1
6/11/2024;-6.959618;110.194071;1
3/16/2024;-6.14822;107.337444;1
6/12/2024;-7.594628;109.448347;1
6/13/2024;-6.810575;110.964571;1
3/18/2024;-6.291481;107.362177;1
6/12/2024;-7.724322;109.523857;1
6/11/2024;-6.936841;110.218133;1
6/28/2024;-6.996178;109.05399;1
6/12/2024;-7.7153;109.487941;1
6/24/2024;-6.762935;110.765036;1
6/12/2024;-7.048837;110.535572;1
2024-11-15;-6.128461446244288;107.04908880715683;0
3/19/2024;-6.329592;108.303225;1
4/28/2024;-6.338278;107.600344;1
6/12/2024;-6.861061;110.793103;1
6/24/2024;-7.847192;110.315881;1
6/24/2024;-6.652847;110.663333;1
6/12/2024;-7.725528;109.524278;1
6/12/2024;-7.595826;109.44959;1
6/24/2024;-6.653014;110.66372;1
6/26/2024;-6.900454;109.754904;1
4/28/2024;-6.377684;107.833052;1
6/25/2024;-7.792808;110.247516;1
6/24/2024;-6.71488;110.706395;1
6/12/2024;-7.595792;109.44913;1
6/28/2024;-6.970685;109.094576;1
6/12/2024;-7.048096;110.53375;1
6/28/2024;-6.996136;109.05376;1
6/25/2024;-7.792769;110.246697;1
6/24/2024;-6.654164;110.664524;1
6/27/2024;-6.895798;109.406713;1
6/27/2024;-6.871089;109.391089;1
6/11/2024;-7.650616;109.209046;1
4/29/2024;-6.455165;108.071724;1
6/25/2024;-7.793487;110.246526;1
2024-05-20;-6.190843725668699;107.45618013583862;0
6/11/2024;-6.974889;110.17206;1
6/10/2024;-6.92858;109.686573;1
6/11/2024;-7.425711;109.295205;1
4/28/2024;-6.368341;107.794737;1
4/29/2024;-6.455544;108.070008;1
6/10/2024;-6.921453;109.683284;1
3/18/2024;-6.292258;107.363168;1
4/27/2024;-6.294037;107.358743;1
6/12/2024;-7.715832;109.488996;1
3/20/2024;-6.360978;107.606828;1
6/26/2024;-6.909283;109.743756;1
6/27/2024;-7.388855;109.67476;1
6/28/2024;-6.996069;109.054189;1
3/20/2024;-6.378906;107.832645;1
6/26/2024;-6.90993;109.750082;1
6/12/2024;-7.035943;110.538357;1
6/10/2024;-6.981621;109.053269;1
6/27/2024;-6.895452;109.42987;1
3/16/2024;-6.148446;107.338641;1
3/18/2024;-6.291347;107.361617;1
3/16/2024;-6.148395;107.339596;1
6/27/2024;-6.895466;109.43033;1
6/27/2024;-7.388333;109.674409;1
2024-03-20;-6.132622268354133;105.26315261465814;0
4/27/2024;-6.258398;107.462376;1
2024-11-15;-6.462223959237625;106.95138448946716;0
4/27/2024;-6.25831;107.461131;1
6/24/2024;-6.762613;110.765492;1
6/12/2024;-7.726105;109.523561;1
6/11/2024;-6.960068;110.194294;1
4/29/2024;-6.454097;108.070914;1
6/28/2024;-6.994507;109.053379;1
6/15/2024;-7.15939;110.40403;1
6/13/2024;-6.861343;110.857067;1
2024-07-20;-8.503550639766427;115.44519461483162;0
3/16/2024;-6.14909;107.338404;1
4/28/2024;-6.337966;107.600609;1
4/27/2024;-6.193318;107.495198;1
2024-11-15;-8.240929894528804;112.37539128381007;0
6/25/2024;-7.79326;110.247515;1
6/12/2024;-7.63914;109.559597;1
6/13/2024;-6.810377;110.96409;1
6/27/2024;-6.874225;109.382152;1
6/12/2024;-7.731774;109.726192;1
4/28/2024;-6.338582;107.600629;1
4/27/2024;-6.294722;107.359722;1
4/27/2024;-6.214463;107.342155;1
6/27/2024;-6.870763;109.391214;1
4/28/2024;-6.377413;107.832036;1
4/29/2024;-6.383355;108.276893;1
3/20/2024;-6.361117;107.60765;1
6/12/2024;-7.715562;109.487994;1
6/11/2024;-6.937486;110.219358;1
4/29/2024;-6.453256;108.074961;1
6/13/2024;-6.809615;110.964328;1
6/27/2024;-6.873649;109.381111;1
6/15/2024;-7.160932;110.403498;1
6/12/2024;-7.716068;109.489273;1
6/27/2024;-6.896573;109.407352;1
3/16/2024;-6.148634;107.339305;1
3/18/2024;-6.261402;107.464289;1
6/24/2024;-6.655026;110.663631;1
2024-11-15;-7.780176126294264;109.10085183264022;0
3/19/2024;-6.404398;108.325091;1
6/12/2024;-7.725569;109.523703;1
2024-06-15;-6.285594629360537;107.19521518703895;0
6/27/2024;-6.894686;109.430271;1
6/24/2024;-7.741567;109.926681;1
6/10/2024;-6.959197;109.595737;1
6/24/2024;-6.653949;110.664507;1
6/15/2024;-7.159375;110.404172;1
6/13/2024;-6.812789;110.806398;1
6/26/2024;-6.910737;109.746773;1
3/16/2024;-6.148832;107.337889;1
6/27/2024;-6.896091;109.430027;1
2024-08-15;-5.828368118315439;106.66487823236866;0
4/27/2024;-6.294032;107.359733;1
6/27/2024;-6.872431;109.390206;1
6/27/2024;-6.897375;109.406346;1
2024-08-15;-8.769812577024464;114.7845590304766;0
6/11/2024;-7.427076;109.2948;1
2024-08-15;-6.003899830776148;108.14708574220477;0
4/28/2024;-6.367679;107.794502;1
4/27/2024;-6.211608;107.343923;1
4/29/2024;-6.383362;108.275884;1
3/19/2024;-6.405485;108.322895;1
6/10/2024;-6.980709;109.052651;1
4/29/2024;-6.481466;108.079585;1
4/29/2024;-6.384288;108.272278;1
6/24/2024;-7.741899;109.92789;1
6/10/2024;-6.92853;109.687726;1
2024-04-15;-6.16441596238039;107.3522037993833;0
6/28/2024;-6.993954;109.054123;1
4/28/2024;-6.338102;107.599462;1
6/26/2024;-6.90029;109.754027;1
6/27/2024;-7.411215;109.88051;1
6/15/2024;-7.124213;110.400565;1
6/11/2024;-7.436383;109.35245;1
6/13/2024;-6.809861;110.963889;1
6/11/2024;-7.435837;109.352838;1
6/24/2024;-7.781364;109.948327;1
6/26/2024;-6.901437;109.756411;1
6/15/2024;-7.158742;110.403897;1
2024-01-15;-5.979196521956037;107.10612425753114;0
4/27/2024;-6.233253;107.464712;1
4/28/2024;-6.377868;107.832477;1
6/11/2024;-7.43584;109.352383;1
3/20/2024;-6.365697;107.632611;1
4/28/2024;-6.360149;107.608347;1
4/29/2024;-6.384082;108.273229;1
6/27/2024;-6.89622;109.407261;1
4/29/2024;-6.453339;108.075808;1
2024-06-15;-6.735451906675192;107.54987764095004;0
6/27/2024;-6.897117;109.406936;1
6/27/2024;-7.387638;109.674147;1
6/26/2024;-6.908468;109.749208;1
6/10/2024;-6.959579;109.594322;1
6/27/2024;-7.411529;109.880465;1
6/24/2024;-7.742337;109.927941;1
4/29/2024;-6.454288;108.07002;1
3/16/2024;-6.148452;107.337191;1
2024-07-20;-7.280121620005624;109.97685376154377;0
4/27/2024;-6.235055;107.466954;1
6/27/2024;-6.873559;109.383018;1
4/28/2024;-6.335908;107.599956;1
6/11/2024;-7.504791;109.375106;1
6/12/2024;-7.748646;109.673616;1
6/24/2024;-6.652955;110.66308;1
4/28/2024;-6.360518;107.608852;1
4/29/2024;-6.401561;108.324277;1
2024-11-15;-6.735221758017738;108.19442193375563;0
6/10/2024;-6.960589;109.59455;1
2024-11-15;-7.442492944453348;113.54644828665172;0
6/27/2024;-7.38769;109.674526;1
4/28/2024;-6.33801;107.598987;1
3/19/2024;-6.481507;108.075638;1
4/29/2024;-6.385593;108.271825;1
2024-10-20;-7.2136444251081775;109.88249457842322;0
6/13/2024;-6.809684;110.963321;1
6/10/2024;-6.95936;109.595546;1
3/16/2024;-6.147902;107.340155;1
6/26/2024;-6.906823;109.772715;1
6/12/2024;-7.715965;109.487687;1
6/15/2024;-7.159302;110.40396;1
3/20/2024;-6.363707;107.6316;1
3/20/2024;-6.363709;107.631148;1
6/24/2024;-6.655106;110.663855;1
4/28/2024;-6.368133;107.794053;1
6/11/2024;-6.974434;110.172134;1
6/15/2024;-7.160665;110.404185;1
6/12/2024;-7.725706;109.524307;1
3/20/2024;-6.36507;107.633143;1
2024-12-10;-7.6584028429221185;112.7104107749456;0
6/24/2024;-7.846173;110.316116;1
2024-06-15;-5.943689426107266;106.58866853172144;0
6/11/2024;-6.937582;110.219542;1
3/19/2024;-6.327905;108.303821;1
6/26/2024;-6.900767;109.756476;1
6/26/2024;-6.909196;109.748869;1
3/19/2024;-6.482069;108.076622;1
4/28/2024;-6.336611;107.600603;1
3/20/2024;-6.3675;107.603611;1
3/20/2024;-6.36086;107.606031;1
4/29/2024;-6.453864;108.070485;1
3/20/2024;-6.378623;107.832206;1
4/27/2024;-6.294384;107.358319;1
6/12/2024;-7.725306;109.524134;1
6/27/2024;-6.894929;109.428705;1
6/13/2024;-6.809938;110.964622;1
6/11/2024;-7.425913;109.294836;1
6/26/2024;-6.906084;109.77124;1
6/11/2024;-6.906351;110.185422;1
6/11/2024;-6.959551;110.194968;1
6/10/2024;-6.9813;109.053413;1
2024-01-15;-7.567548774680818;112.6675355669376;0
3/20/2024;-6.43644;107.884899;1
4/28/2024;-6.338089;107.600262;1
3/19/2024;-6.455168;108.072923;1
6/13/2024;-6.811575;110.909839;1
6/26/2024;-6.899804;109.754479;1
6/11/2024;-6.959847;110.1942;1
6/28/2024;-6.99393;109.052544;1
6/11/2024;-7.435581;109.352357;1
4/27/2024;-6.211111;107.342915;1
6/15/2024;-7.160034;110.40389;1
3/18/2024;-6.292835;107.362654;1
6/27/2024;-6.871453;109.391918;1
6/10/2024;-6.921641;109.683501;1
6/10/2024;-6.980872;109.053158;1
6/13/2024;-6.813991;110.807282;1
4/27/2024;-6.235129;107.468243;1
6/11/2024;-7.504238;109.375035;1
6/24/2024;-6.653791;110.662809;1
6/11/2024;-6.937611;110.217955;1
6/13/2024;-6.812477;110.807306;1
6/28/2024;-6.995313;109.052956;1
4/29/2024;-6.327973;108.306072;1
6/25/2024;-7.793259;110.247062;1
6/10/2024;-6.959259;109.59604;1
6/15/2024;-7.159589;110.403932;1
3/18/2024;-6.33365;107.400654;1
6/27/2024;-7.388579;109.674126;1
6/10/2024;-6.920858;109.684064;1
4/29/2024;-6.453263;108.074038;1
6/10/2024;-6.921053;109.68263;1
2024-02-10;-7.195271010622106;108.56860071426075;0
6/28/2024;-6.995246;109.053615;1
6/27/2024;-6.894374;109.428836;1
6/12/2024;-7.035271;110.537397;1
6/24/2024;-7.780615;109.949831;1
6/27/2024;-6.895144;109.429876;1
3/19/2024;-6.327328;108.304113;1
6/11/2024;-6.905735;110.185836;1
6/10/2024;-6.920604;109.683989;1
3/16/2024;-6.148261;107.340421;1
6/27/2024;-7.387763;109.674139;1
6/14/2024;-7.705875;110.570539;1
6/15/2024;-7.159818;110.403896;1
6/12/2024;-7.595386;109.450466;1
6/10/2024;-6.981497;109.052789;1
3/17/2024;-6.218361;107.360139;1
6/27/2024;-7.411502;109.880393;1
2024-01-15;-7.925199950174219;113.5626916427828;0
6/24/2024;-6.762908;110.765459;1
6/24/2024;-6.762711;110.765355;1
6/12/2024;-6.861701;110.791719;1
6/12/2024;-7.637808;109.558625;1
3/16/2024;-6.149273;107.349051;1
6/11/2024;-6.974524;110.170536;1
3/20/2024;-6.365517;107.633276;1
4/28/2024;-6.337061;107.601057;1
6/15/2024;-7.160944;110.403971;1
6/15/2024;-7.15929;110.404135;1
4/28/2024;-6.378216;107.832781;1
6/26/2024;-6.906216;109.770723;1
6/15/2024;-7.123246;110.400104;1
6/24/2024;-7.781803;109.948603;1
3/20/2024;-6.437106;107.885013;1
2024-01-15;-6.60427216620368;106.96542500263736;0
4/29/2024;-6.327717;108.30357;1
6/24/2024;-6.714427;110.706304;1
6/27/2024;-7.387809;109.673766;1
6/24/2024;-6.652666;110.663102;1
6/12/2024;-7.731714;109.726207;1
4/27/2024;-6.212034;107.343818;1
3/18/2024;-6.333645;107.401558;1
6/28/2024;-6.971439;109.094336;1
3/19/2024;-6.455123;108.071796;1
6/12/2024;-7.716038;109.489145;1
2024-10-20;-8.449777070974918;114.90926413864132;0
3/20/2024;-6.436197;107.884082;1
3/16/2024;-6.151799;107.338868;1
6/27/2024;-6.874764;109.381374;1
6/13/2024;-6.859989;110.868381;1
6/10/2024;-6.958786;109.598142;1
4/27/2024;-6.258647;107.462766;1
4/29/2024;-6.401536;108.325052;1
6/27/2024;-7.410675;109.880486;1
3/19/2024;-6.382762;108.271565;1
4/28/2024;-6.33718;107.601605;1
6/10/2024;-6.929208;109.68849;1
6/28/2024;-6.995586;109.052519;1
6/11/2024;-7.426162;109.413924;1
6/27/2024;-6.896916;109.429775;1
